operation;value;success;time_ns;operations
insert;63500;true;1000;612
insert;18344;true;3200;1895
insert;34264;true;2447200;48
insert;45709;true;4400;368
insert;13870;true;7200;1608
insert;72459;true;5900;1187
insert;13080;true;2400;1569
insert;56225;true;3200;586
insert;95504;true;6400;1667
insert;94210;true;3100;1556
insert;99177;true;4400;1909
insert;82575;true;1400;804
insert;92752;true;2800;1459
insert;44418;true;205500;279
insert;89788;true;5700;1282
insert;19099;true;10300;1944
insert;15806;true;5000;1755
insert;72107;true;6100;1154
insert;23962;true;1600;42
insert;8728;true;2100;1300
insert;65078;true;1400;703
insert;58205;true;1300;229
insert;93292;true;3800;1507
insert;10174;true;2400;1373
insert;25858;true;1500;73
insert;12565;true;2400;1540
insert;75557;true;3100;1420
insert;21680;true;4300;2127
insert;66702;true;1500;799
insert;96332;true;3500;1740
insert;906;true;1100;786
insert;15398;true;2700;1751
insert;35005;true;1700;53
insert;84043;true;1600;909
insert;11823;true;2500;1508
insert;23439;true;1400;43
insert;47100;true;900;177
insert;9876;true;2100;1365
insert;6324;true;1700;1172
insert;30723;true;21300;82
insert;75686;true;2700;1438
insert;14579;true;2900;1691
insert;67235;true;1700;837
insert;19472;true;3500;2004
insert;48575;true;1500;272
insert;10029;true;2000;1379
insert;32630;true;900;35
insert;1127;true;800;822
insert;27408;true;1100;95
insert;54399;true;1700;463
insert;94326;true;2400;1590
insert;74719;true;2300;1370
insert;4541;true;1500;1051
insert;44642;true;1800;294
insert;68695;true;1500;943
insert;30504;true;6200;66
insert;45859;true;2100;385
insert;74196;true;2700;1314
insert;23681;true;1100;34
insert;59039;true;1300;294
insert;70611;true;2100;1071
insert;89897;true;2300;1293
insert;13652;true;2500;1640
insert;68340;true;1900;930
insert;31417;true;4900;93
insert;2446;true;1400;895
insert;31283;true;4300;86
insert;25859;true;1900;76
insert;56387;true;2100;602
insert;73527;true;2400;1277
insert;64833;true;1100;702
insert;82419;true;1300;800
insert;71471;true;1700;1127
insert;49054;true;1300;327
insert;59408;true;1300;313
insert;82106;true;1300;779
insert;42628;true;2600;178
insert;12451;true;2600;1564
insert;96878;true;3200;1786
insert;8287;true;1900;1307
insert;76694;true;2900;1530
insert;97867;true;2900;1863
insert;53073;true;1100;373
insert;29536;true;4000;63
insert;60427;true;1500;384
insert;5598;true;1500;1136
insert;1089;true;1100;829
insert;87409;true;1700;1132
insert;93245;true;2000;1521
insert;2723;true;1200;926
insert;77695;true;3700;1599
insert;93003;true;2900;1506
insert;82387;true;1300;807
insert;76404;true;3000;1510
insert;54065;true;1300;440
insert;19615;true;4100;2041
insert;8310;true;2100;1320
insert;72057;true;2200;1185
insert;83597;true;1300;894
insert;19902;true;3200;2065
insert;89903;true;1800;1315
insert;8057;true;1900;1306
insert;69730;true;1600;1030
insert;43824;true;1200;251
insert;47140;true;900;186
insert;4085;true;1500;1031
insert;87071;true;1800;1124
insert;8655;true;2100;1346
insert;79542;true;3300;1717
insert;84220;true;1700;943
insert;52823;true;1300;367
insert;35449;true;13300;81
insert;96512;true;3900;1790
insert;78985;true;3800;1696
insert;16247;true;3300;1859
insert;44906;true;1400;318
insert;86429;true;2000;1089
insert;89050;true;2300;1278
insert;21895;true;4200;2214
insert;79319;true;3500;1715
insert;34003;true;1100;88
insert;88347;true;2100;1231
insert;92702;true;2900;1504
insert;59014;true;1300;295
insert;41170;true;1400;134
insert;49314;true;1600;355
insert;58869;true;1100;288
insert;52495;true;1200;342
insert;73895;true;2600;1328
insert;41709;true;1400;173
insert;29737;true;1100;46
insert;50095;true;1500;416
insert;83147;true;1400;885
insert;20587;true;3700;2129
insert;51561;true;900;281
insert;72189;true;2300;1201
insert;37665;true;1200;57
insert;76655;true;2500;1550
insert;22578;true;1500;107
insert;29937;true;5200;53
insert;97553;true;3600;1886
insert;55240;true;2000;556
insert;8489;true;2300;1340
insert;29197;true;1200;34
insert;29262;true;1000;40
insert;72951;true;2500;1277
insert;43776;true;1300;251
insert;69425;true;2000;1016
insert;45248;true;1400;348
insert;25982;true;1200;83
insert;65665;true;1300;767
insert;62617;true;2200;543
insert;18769;true;3400;2011
insert;19513;true;3400;2064
insert;9012;true;2100;1373
insert;11905;true;2400;1574
insert;66399;true;1300;808
insert;40450;true;1300;116
insert;23728;true;2600;37
insert;69126;true;1700;1003
insert;14996;true;2600;1795
insert;45736;true;1500;393
insert;90329;true;2000;1363
insert;62424;true;1600;532
insert;89304;true;2000;1304
insert;84283;true;1700;959
insert;95255;true;2800;1732
insert;46438;true;1400;432
insert;54803;true;1400;509
insert;53147;true;1300;396
insert;73641;true;2300;1330
insert;64250;true;1100;689
insert;28388;true;1500;180
insert;31135;true;5300;81
insert;40563;true;1100;102
insert;97421;true;3000;1885
insert;86921;true;1900;1140
insert;88255;true;1800;1241
insert;26071;true;1300;94
insert;31556;true;21400;120
insert;86701;true;2200;1124
insert;16231;true;3300;1874
insert;46807;true;1800;449
insert;67433;true;1400;888
insert;32365;true;4800;81
insert;91824;true;2200;1463
insert;94794;true;2900;1708
insert;71543;true;2200;1169
insert;25277;true;1900;78
insert;88021;true;2000;1221
insert;33580;true;1100;77
insert;3954;true;1200;1041
insert;36509;true;1100;92
insert;27285;true;900;85
insert;56584;true;2200;641
insert;18509;true;4300;2018
insert;62533;true;1900;545
insert;3193;true;1500;991
insert;16757;true;2800;1914
insert;63881;true;1300;674
insert;5171;true;1700;1145
insert;40728;true;1500;107
insert;15749;true;2700;1854
insert;21307;true;4000;2219
insert;67785;true;1800;925
insert;65107;true;1200;746
insert;99093;true;3900;2014
insert;88730;true;2200;1287
insert;30122;true;4400;57
insert;62754;true;2000;562
insert;76433;true;3700;1567
insert;50659;true;2200;469
insert;32781;true;1000;41
insert;30525;true;4600;69
insert;66496;true;1500;830
insert;1791;true;1700;888
insert;41480;true;1400;162
insert;54499;true;1500;492
insert;76001;true;2900;1543
insert;14269;true;2900;1755
insert;73420;true;2400;1332
insert;68207;true;1800;969
insert;47526;true;1100;210
insert;34186;true;2900;53
insert;29934;true;4600;52
insert;10189;true;2200;1462
insert;21821;true;3500;2265
insert;33536;true;600;78
insert;52876;true;1100;383
insert;45866;true;1500;408
insert;99063;true;3200;2014
insert;8687;true;1900;1380
insert;23293;true;900;41
insert;9734;true;2100;1441
insert;94523;true;2900;1689
insert;88862;true;2200;1304
insert;89274;true;2200;1329
insert;46587;true;1600;449
insert;17880;true;3500;2006
insert;3506;true;1500;1029
insert;92005;true;2600;1500
insert;86425;true;1900;1117
insert;87303;true;1800;1180
insert;35818;true;1200;68
insert;16723;true;3100;1940
insert;65514;true;1300;780
insert;67293;true;1500;893
insert;9476;true;1900;1431
insert;87880;true;2000;1231
insert;87953;true;2200;1234
insert;72462;true;2600;1286
insert;88721;true;2300;1305
insert;41668;true;1300;179
insert;84303;true;1500;984
insert;21365;true;4400;2252
insert;88960;true;2200;1335
insert;45026;true;1100;336
insert;73815;true;2800;1387
insert;33953;true;1200;77
insert;91898;true;2700;1512
insert;4116;true;1600;1071
insert;690;true;1000;820
insert;16363;true;3600;1933
insert;35090;true;8800;77
insert;91411;true;2600;1485
insert;98602;true;3800;2022
insert;3081;true;1400;996
insert;82346;true;1200;841
insert;8697;true;2000;1401
insert;38091;true;4400;88
insert;99048;true;3700;2060
insert;77573;true;5000;1678
insert;94036;true;2500;1693
insert;65503;true;1100;785
insert;96508;true;3000;1890
insert;95263;true;3000;1807
insert;81218;true;1100;774
insert;40404;true;1000;115
insert;40440;true;600;120
insert;26432;true;1000;77
insert;6183;true;1600;1246
insert;45886;true;1300;417
insert;18694;true;3300;2087
insert;12758;true;2500;1682
insert;35407;true;1332600;60
insert;35608;true;1200;63
insert;42385;true;2200;224
insert;52861;true;1900;384
insert;65632;true;2300;798
insert;34051;true;1100;96
insert;91566;true;5300;1501
insert;15822;true;7100;1911
insert;46643;true;2200;458
insert;97615;true;4300;1990
insert;95037;true;2700;1801
insert;38447;true;1500;51
insert;77949;true;5200;1709
insert;22837;true;1100;122
insert;60110;true;1600;369
insert;29355;true;1200;38
insert;70821;true;1900;1160
insert;73930;true;2400;1407
insert;44840;true;1100;327
insert;60176;true;1200;376
insert;72894;true;2300;1330
insert;82804;true;1200;894
insert;32140;true;22400;70
insert;14780;true;3200;1832
insert;18963;true;4100;2119
insert;29130;true;1000;32
insert;16447;true;3200;1964
insert;86508;true;1800;1153
insert;78377;true;3200;1749
insert;81507;true;1100;808
insert;16732;true;3000;1981
insert;16158;true;2500;1940
insert;33938;true;1100;79
insert;17647;true;3000;2051
insert;17917;true;3100;2064
insert;32930;true;45500;54
insert;16382;true;3400;1963
insert;11818;true;2500;1630
insert;99006;true;4200;2089
insert;86370;true;1900;1146
insert;82475;true;1300;877
insert;15751;true;3200;1919
insert;16332;true;3100;1964
insert;45944;true;1600;428
insert;28073;true;1100;150
insert;51704;true;1100;305
insert;28238;true;1100;169
insert;7592;true;1800;1351
insert;21923;true;6000;2360
insert;83866;true;1400;978
insert;39102;true;800;92
insert;31420;true;27500;103
insert;14502;true;2700;1825
insert;26069;true;1300;95
insert;10172;true;2100;1512
insert;61164;true;1600;443
insert;59762;true;1100;354
insert;99697;true;3400;2163
insert;80590;true;3900;1878
insert;10746;true;2100;1559
insert;42848;true;1000;203
insert;60054;true;1100;375
insert;61345;true;1500;472
insert;81989;true;1100;842
insert;65965;true;1300;823
insert;20629;true;3400;2278
insert;76234;true;2700;1606
insert;18315;true;3200;2117
insert;55046;true;2000;558
insert;82438;true;1300;879
insert;83517;true;1300;966
insert;75707;true;2300;1569
insert;79944;true;2800;1852
insert;9055;true;1800;1448
insert;7239;true;1700;1339
insert;43243;true;900;232
insert;62166;true;1700;527
insert;18391;true;3200;2130
insert;60839;true;1300;434
insert;60343;true;1000;407
insert;92857;true;2300;1639
insert;85918;true;1600;1132
insert;13368;true;2500;1761
insert;38431;true;900;51
insert;14133;true;2700;1824
insert;69207;true;1600;1069
insert;74942;true;2200;1516
insert;27157;true;1600;92
insert;23148;true;900;154
insert;66478;true;900;861
insert;85966;true;1400;1141
insert;12323;true;2200;1695
insert;71481;true;1800;1220
insert;26111;true;1000;104
insert;76091;true;2400;1609
insert;84905;true;1700;1074
insert;97914;true;3900;2057
insert;21127;true;3900;2332
insert;93862;true;2600;1734
insert;38367;true;1100;61
insert;84980;true;1200;1087
insert;8408;true;1700;1419
insert;45791;true;1600;421
insert;85585;true;1700;1134
insert;89531;true;2100;1433
insert;56430;true;1800;649
insert;89661;true;2000;1446
insert;5011;true;1400;1184
insert;94203;true;2500;1771
insert;71607;true;2000;1240
insert;90034;true;2100;1472
insert;8794;true;2100;1453
insert;23140;true;800;158
insert;81559;true;900;831
insert;63617;true;700;691
insert;81994;true;1100;862
insert;57893;true;700;228
insert;60759;true;1300;439
insert;24907;true;800;71
insert;97907;true;3000;2085
insert;71699;true;1800;1256
insert;2633;true;1100;994
insert;14229;true;2500;1851
insert;74229;true;2200;1457
insert;17383;true;3100;2092
insert;37912;true;26000;79
insert;53997;true;1400;466
insert;22547;true;1000;109
insert;28221;true;1400;168
insert;28495;true;1200;209
insert;52584;true;1000;375
insert;81505;true;1000;830
insert;50946;true;2000;491
insert;72943;true;2000;1368
insert;82937;true;1300;953
insert;82933;true;1200;954
insert;40539;true;1000;107
insert;69144;true;1800;1075
insert;16589;true;3100;2039
insert;65991;true;1200;842
insert;64964;true;900;777
insert;75904;true;2300;1616
insert;31431;true;5700;106
insert;8390;true;2400;1430
insert;99734;true;4200;2231
insert;42493;true;1200;234
insert;95649;true;2700;1926
insert;12057;true;2600;1701
insert;69312;true;1700;1103
insert;37105;true;2800;64
insert;56367;true;1600;648
insert;40825;true;800;123
insert;9688;true;1800;1514
insert;56956;true;1400;697
insert;30573;true;4600;72
insert;15661;true;3000;1973
insert;27927;true;1000;138
insert;74045;true;2500;1466
insert;86764;true;1900;1239
insert;87006;true;1900;1258
insert;49304;true;1300;362
insert;80098;true;3500;1909
insert;85846;true;1800;1169
insert;33191;true;1300;53
insert;993;true;1000;904
insert;81612;true;1100;846
insert;86531;true;1500;1229
insert;74408;true;2500;1500
insert;6182;true;1900;1293
insert;76900;true;3000;1713
insert;61108;true;1500;460
insert;50092;true;1300;425
insert;25904;true;1600;85
insert;51159;true;1300;508
insert;8067;true;1800;1418
insert;2770;true;1300;1021
insert;54261;true;1400;500
insert;66955;true;1200;930
insert;23608;true;9500;57
insert;93916;true;3000;1790
insert;8347;true;2200;1444
insert;82037;true;1200;883
insert;36102;true;1200;61
insert;42361;true;1200;226
insert;41659;true;1100;187
insert;65842;true;1200;843
insert;2411;true;1200;993
insert;81199;true;900;816
insert;89815;true;2000;1501
insert;99733;true;3700;2262
insert;11187;true;2200;1652
insert;47788;true;800;233
insert;30388;true;4500;63
insert;1131;true;1100;925
insert;53045;true;1000;407
insert;3418;true;1300;1088
insert;604;true;900;867
insert;85631;true;1700;1177
insert;61978;true;1500;537
insert;33919;true;1000;78
insert;96725;true;3300;2032
insert;20789;true;4300;2376
insert;77768;true;3200;1784
insert;65364;true;1300;815
insert;11188;true;2300;1665
insert;2114;true;1100;988
insert;56046;true;1600;634
insert;12938;true;2700;1803
insert;40555;true;1000;114
insert;53499;true;1100;447
insert;5479;true;1500;1266
insert;42932;true;900;210
insert;34384;true;900;36
insert;12193;true;2600;1759
insert;86291;true;1600;1217
insert;42378;true;900;239
insert;69632;true;1700;1138
insert;12895;true;2900;1808
insert;63163;true;1600;632
insert;71606;true;1900;1277
insert;68563;true;1700;1060
insert;74151;true;2300;1493
insert;96718;true;2900;2036
insert;16106;true;3100;2057
insert;39106;true;1000;98
insert;54096;true;1200;490
insert;58430;true;1700;275
insert;15569;true;26700;2024
insert;21544;true;3800;2457
insert;45229;true;1300;371
insert;60564;true;1400;436
insert;77718;true;3100;1796
insert;72466;true;2300;1373
insert;94008;true;2500;1817
insert;91624;true;2300;1618
insert;39793;true;1000;69
insert;80430;true;3500;1968
insert;30586;true;5000;78
insert;41880;true;1100;218
insert;67250;true;1400;959
insert;24266;true;2800;77
insert;59268;true;1000;339
insert;65113;true;1300;806
insert;89139;true;2200;1469
insert;90351;true;2400;1552
insert;22527;true;1200;110
insert;71639;true;2000;1299
insert;70189;true;1900;1198
insert;8860;true;2300;1510
insert;63933;true;1100;743
insert;58389;true;1000;278
insert;53249;true;1200;427
insert;79203;true;3600;1918
insert;86698;true;2000;1263
insert;74043;true;2200;1511
insert;94413;true;2700;1874
insert;19921;true;3600;2341
insert;6022;true;1800;1314
insert;51207;true;1600;517
insert;7334;true;2000;1413
insert;29118;true;1000;55
insert;98080;true;3600;2167
insert;16038;true;3300;2066
insert;40094;true;1000;102
insert;19308;true;3500;2309
insert;89490;true;2200;1496
insert;94361;true;2500;1873
insert;97684;true;3600;2154
insert;15982;true;3600;2068
insert;14218;true;2600;1929
insert;77358;true;3000;1788
insert;48208;true;900;265
insert;73061;true;2300;1441
insert;42372;true;1200;243
insert;38098;true;1000;63
insert;77239;true;2900;1786
insert;51566;true;1000;304
insert;24892;true;1200;75
insert;37156;true;800;50
insert;96085;true;3300;2031
insert;9728;true;2500;1580
insert;24215;true;800;53
insert;16809;true;3200;2145
insert;47541;true;1000;220
insert;61843;true;1700;543
insert;45613;true;1400;408
insert;15948;true;3700;2072
insert;1800;true;1200;985
insert;22648;true;1500;119
insert;62614;true;1900;606
insert;79012;true;3400;1921
insert;26422;true;1400;88
insert;80609;true;3600;2016
insert;73021;true;2400;1445
insert;26652;true;1000;102
insert;60368;true;1300;431
insert;51463;true;900;295
insert;52016;true;900;336
insert;71368;true;2000;1280
insert;58108;true;700;256
insert;40951;true;700;142
insert;67316;true;1200;981
insert;59991;true;1000;399
insert;24276;true;800;62
insert;75961;true;5100;1694
insert;35705;true;1000;68
insert;62848;true;1300;634
insert;34072;true;800;106
insert;26821;true;4400;121
insert;77627;true;3000;1837
insert;94269;true;3000;1864
insert;73952;true;2400;1528
insert;13824;true;2900;1888
insert;10897;true;2300;1683
insert;11556;true;2400;1730
insert;41684;true;900;205
insert;86974;true;1800;1299
insert;46364;true;1700;465
insert;66081;true;1200;895
insert;31311;true;4700;99
